company_name,ticker,naics,gvkey
MANULIFE FINANCIAL CORP,MFC,524113,124042
MANULIFE FINANCIAL CORP,MFC,524113,124042
SENIOR HOUSING PPTYS TRUST,SNH,531110,124046
SENIOR HOUSING PPTYS TRUST,SNH,531110,124046
OMNOVA SOLUTIONS INC,OMN,325211,124254
ALTIGEN COMMUNICATIONS INC,ATGN,517311,124355
INTERNAP CORP,INAP,518210,124358
US NEUROSURGICAL HOLDINGS,USNU,622110,124395
BLACKROCK INC,BLK,523920,124434
BLACKROCK INC,BLK,523920,124434
KATAHDIN BANKSHARES CORP,KTHN,522110,124597
KATAHDIN BANKSHARES CORP,KTHN,522110,124597
ULTRAPAR PARTICIPACOES SA,UGP,424720,124617
FOXBY CORP,FXBY,525990,124758
CIRCOR INTL INC,CIR,332911,124775
PCTEL INC,PCTI,334220,125014
RADWARE LTD,RDWR,334118,125074
BQE WATER INC,BTQNF,562219,125176
MOHEGAN TRIBAL GAMING AUTH,9807B,713210,125194
CITIZENS HOLDING CO,CIZN,522110,125234
CITIZENS HOLDING CO,CIZN,522110,125234
PULSE SEISMIC INC,PLSDF,541360,125238
SIFY TECHNOLOGIES LTD -ADR,SIFY,517311,125239
WORLD WRESTLING ENTMT INC,WWE,512110,125240
BSQUARE CORP,BSQR,423430,125274
CROSSROADS SYSTEMS INC,CRSS,334118,125276
JEFF DAVIS BANCSHARES INC,JDVB,522110,125375
JEFF DAVIS BANCSHARES INC,JDVB,522110,125375
PACIFIC GREEN TECHNOLOGIES,PGTK,562211,125376
PARTNER COMMUNICATIONS CO,PTNR,517312,125378
MFS CALIFORNIA MUNICIPAL FD,CCA,525,125517
NUVEEN SR INCOME FD,NSL,525990,125527
SOUTHERN FIRST BANKSHARES,SFST,522110,125580
SOUTHERN FIRST BANKSHARES,SFST,522110,125580
AKAMAI TECHNOLOGIES INC,AKAM,519130,125595
TELKONET INC,TKOI,334513,125600
GAIA INC,GAIA,519130,125601
PLUG POWER INC,PLUG,334413,125604
ISHARES MSCI U K ETF,EWU,525990,125614
ISHARES MSCI SWITZERLAND ETF,EWL,525990,125674
ISHARES MSCI SWEDEN ETF,EWD,525990,125675
NEOGENOMICS INC,NEO,621511,125794
ISHARES MSCI SPAIN ETF,EWP,525990,125834
TECHNICOLOR SA,TCLRY,334220,125863
ISHARES MSCI SINGAPORE ETF,EWS,525990,125874
ISHARES MSCI NETHERLANDS ETF,EWN,525990,125894
ISHARES MSCI MEXICO ETF,EWW,525990,125914
ISHARES MSCI MALAYSIA ETF,EWM,525990,125934
ISHARES MSCI JAPAN ETF,EWJ,525990,125954
COLLECTORS UNIVERSE INC,CLCT,561499,125975
VOIPPAL.COM INC,VPLM,517919,125996
FLEXIBLE SOLUTIONS INTL INC,FSI,325180,126010
INTELLICHECK INC,IDN,334118,126020
PARAMOUNT GOLD NEVADA CORP,PZG,212221,126036
KRATOS DEFENSE & SECURITY,KTOS,541512,126056
ONCOLYTICS BIOTECH INC,ONCY,325412,126122
CHARTER COMMUNICATIONS INC,CHTR,515210,126136
ISHARES MSCI ITALY ETF,EWI,525990,126174
ISHARES MSCI HONG KONG ETF,EWH,525990,126175
ISHARES MSCI GERMANY ETF,EWG,525990,126176
ISHARES MSCI FRANCE ETF,EWQ,525990,126194
ISHARES MSCI CANADA ETF,EWC,525990,126214
ISHARES MSCI AUSTRALIA ETF,EWA,525990,126234
ISHARES MSCI AUSTRIA ETF,EWO,525990,126254
ISHARES MSCI BELGIUM ETF,EWK,525990,126274
EXPEDIA GROUP INC,EXPE,561510,126296
DOUGHERTYS PHARMACY INC,MYDP,446110,126314
IMMERSION CORP,IMMR,511210,126318
SECTOR SPDR (SBI INT-UTILS),XLU,525990,126334
SECTOR SPDR (SBI INT-TECH),XLK,525990,126354
SECTOR SPDR (SBI INT-INDS),XLI,525990,126355
SECTOR SPDR (SBI INT-FINL),XLF,525990,126356
SECTOR SPDR (SBI INT-ENERGY),XLE,525990,126374
SECTOR SPDR (CONSUMER DISCR),XLY,52591,126375
SECTOR SPDR (SBI CONS STPLS),XLP,525990,126394
SECTOR SPDR (HEALTH CARE),XLV,525990,126395
FINISAR CORP,FNSR,333316,126417
RUDOLPH TECHNOLOGIES INC,RTEC,334513,126423
BOYD GROUP INCOME FUND,BFGIF,811121,126474
AGILENT TECHNOLOGIES INC,A,334516,126554
ALASKA COMMUNICATIONS SYS GP,ALSK,517311,126555
I-CABLE COMMUNICATIONS LTD,ICABY,515210,126596
CAPSTONE MINING CORP,CSFFF,212,126634
ZECOTEK PHOTONICS INC,ZMSPF,334510,126678
PFSWEB INC,PFSW,518210,126718
TELEDYNE TECHNOLOGIES INC,TDY,334511,126721
BAY BANKS OF VIRGINIA INC,BAYK,522110,126759
BAY BANKS OF VIRGINIA INC,BAYK,522110,126759
CORNERSTONE CAPITAL RES INC,CTNXF,212221,126977
MEDMIRA INC,MMIRF,325413,127034
PROGREEN US INC,PGUS,531,127077
METALINK LTD,MTLK,334413,127114
BGC PARTNERS INC,BGCP,523120,127377
BGC PARTNERS INC,BGCP,523120,127377
GROSVENOR RESOURCE CORP,RVARF,21239,127380
DUNNEDIN VENTURES INC,OCPFF,212,127437
MICROBIX BIOSYSTEMS INC,MBXBF,325414,127514
GRID METALS CORP,MSMGF,212,127616
OLD DOMINION ELECTRIC COOP,9840B,221122,127675
NEW YORK LIFE INSURANCE,9845B,524113,127774
MUTUALFIRST FINANCIAL INC,MFSF,522110,127797
MUTUALFIRST FINANCIAL INC,MFSF,522110,127797
PROTALEX INC,PRTX,325412,128021
PSB HOLDINGS INC/WI,PSBQ,522110,128039
PSB HOLDINGS INC/WI,PSBQ,522110,128039
INTERRENT REAL ESTATE INV TR,IIPZF,531120,128078
QUARTERHILL INC,QTRH,533110,128121
WESDOME GOLD MINES LTD,WDOFF,212221,128765
PACKAGING CORP OF AMERICA,PKG,322211,128978
FULLNET COMMUNICATIONS INC,FULO,517919,129439
ZYNEX INC,ZYXI,334510,129441
AGENUS INC,AGEN,325412,129466
IA FINANCIAL CORP,IDLLF,524113,129472
IA FINANCIAL CORP,IDLLF,524113,129472
BEASLEY BROADCAST GROUP INC,BBGI,515112,129823
MINT INCOME FUND,MICFF,525910,129940
D-BOX TECHNOLOGIES INC,DBOXF,334310,130199
SLAM EXPLORATION LTD,SLMXF,212,130402
GIGAMEDIA LTD,GIGM,519130,130498
AMERICAS GOLD & SILVER CORP,USAS,212230,130525
FIRM CAPITAL MORTGAGE INV CP,FCMGF,522292,130598
PEMBINA PIPELINE CORP,PBA,486110,130618
ROGERS SUGAR INC,RSGUF,311313,130638
XTRA-GOLD RESOURCES CORP,XTGRF,212221,132358
CORTEX BUSINESS SOLUTIONS,CTPNF,519130,132499
UTSTARCOM HOLDINGS CORP,UTSI,334220,132525
01 COMMUNIQUE LABORATORY INC,OCQLF,511210,132602
DETERMINE INC,DTRM,519130,132644
NEVADA COPPER CORP,NEVDF,212,132738
INFINEON TECHNOLOGIES AG,IFNNY,334413,132740
KT CORP,KT,517311,133104
SILICON LABORATORIES INC,SLAB,334413,133288
SUN LIFE FINANCIAL INC,SLF,524113,133289
SUN LIFE FINANCIAL INC,SLF,524113,133289
ABSOLUTE SOFTWARE CORP,ALSWF,511210,133364
EDWARDS LIFESCIENCES CORP,EW,339113,133366
EDGEWELL PERSONAL CARE CO,EPC,332215,133367
RIGEL PHARMACEUTICALS INC,RIGL,325412,133468
OROSUR MINING INC,OROXF,212221,133471
LUMINEX CORP,LMNX,325413,133504
CAMTEK LTD,CAMT,333314,133564
CABOT MICROELECTRONICS CORP,CCMP,325998,133726
CHINA EDUCATION RESOURCES,CHNUF,611699,133727
EAGLE BANCORP MONTANA INC,EBMT,522120,133764
EAGLE BANCORP MONTANA INC,EBMT,522120,133764
HEALTHSTREAM INC,HSTM,511210,133766
METLIFE INC,MET,524113,133768
METLIFE INC,MET,524113,133768
SUPPORT.COM INC,SPRT,519130,133825
IMAGEWARE SYSTEMS INC,IWSY,541512,133844
LEXICON PHARMACEUTICALS INC,LXRX,325413,133868
LIVEPERSON INC,LPSN,519130,133869
PETROCHINA CO LTD,PTR,324110,133870
SANGAMO THERAPEUTICS INC,SGMO,325414,133871
EXELIXIS INC,EXEL,325414,133885
NOVA MEASURING INSTRUMENTS,NVMI,334513,133905
OCLARO INC,OCLR,334413,133944
BEAR CREEK MINING CORP,BCEKF,21222,133947
QUALSTAR CORP,QBAK,334112,133949
SINA CORP,SINA,519130,134044
MAG SILVER CORP,MAG,21222,134305
KIEWIT ROYALTY TRUST,KIRY,523910,134450
CHS INC,9919B,424510,134464
DBUB GROUP INC,DBUB,999990,134504
ON SEMICONDUCTOR CORP,ON,334413,134932
PIXELWORKS INC,PXLW,334413,135044
CANDENTE COPPER CORP,CCOXF,212221,135145
FRONTIER OILFIELD SRVCS INC,FOSI,213112,135410
TWO RIVER BANCORP,TRCB,522110,135425
TWO RIVER BANCORP,TRCB,522110,135425
FRONTIER COMMUNICATIONS CORP,FTR,517311,135484
LIVE CURRENT MEDIA INC,LIVC,519130,135527
ISHARES MSCI SOUTH KOREA ETF,EWY,525990,135544
CEVA INC,CEVA,533110,135788
INNOVATIVE SOLTNS & SUPP INC,ISSC,334511,135844
RIBBON COMMUNICATIONS INC,RBBN,541512,135965
NRG ENERGY INC,NRG,22111,135990
INSMED INC,INSM,325414,136186
PACWEST BANCORP,PACW,522110,136265
PACWEST BANCORP,PACW,522110,136265
STRATA PWR CORP,SPOWF,2111,136287
ISHARES RUSSELL 1000 ETF,IWB,525990,136364
ISHARES RUSSELL 2000 ETF,IWM,525990,136384
ISHARES RUSSELL 3000 ETF,IWV,525990,136404
ISHARES RUSSELL 1000 VALUE,IWD,525990,136424
ISHARES RUSSELL 1000 GWTH,IWF,525990,136444
ISHARES US FINANCIALS ETF,IYF,525990,136445
ISHARES US TELECOMMUNICATION,IYZ,525990,136464
ISHARES US TECHNOLOGY ETF,IYW,525990,136504
ISHARES S&P 500 GROWTH ETF,IVW,525990,136524
ISHARES S&P 500 VALUE ETF,IVE,525990,136544
ISHARES CORE S&P MID-CAP ETF,IJH,525990,136564
ISHARES CORE S&P SM-CAP ETF,IJR,525990,136584
ISHARES CORE S&P 500 ETF,IVV,525990,136604
VISTEON CORP,VC,336320,136648
BLUE RIBBON INCOME FUND,BLUBF,525990,136664
BROOKFIELD RENEWABLE PRTS LP,BEP,22111,136684
ISHARES S&P/TSX 60 INDEX ETF,IUTSF,525910,136704
INTUITIVE SURGICAL INC,ISRG,334510,136725
BANK OF THE JAMES FINANCIAL,BOTJ,522110,136844
BANK OF THE JAMES FINANCIAL,BOTJ,522110,136844
ISHARES US CONSUMER SVCS,IYC,525990,136904
ISHARES US UTILITIES ETF,IDU,525990,136905
ISHARES US REAL ESTATE ETF,IYR,525990,136906
ISHARES US INDUSTRIALS ETF,IYJ,525990,136907
ISHARES US HEALTHCARE ETF,IYH,525990,136924
ISHARES US FINANCIAL SVC ETF,IYG,525990,136944
ISHARES US ENERGY ETF,IYE,525990,136945
ISHARES US CONSUMER GOODS,IYK,525990,136946
ISHARES US BASIC MATERIALS,IYM,525990,136948
ISHARES DOW JONES US ETF,IYY,525990,136964
BASIC ENERGY SERVICES INC,BAS,213112,137024
CHINA UNICOM (HONG KONG) LTD,CHU,517312,137066
TIKCRO TECHNOLOGIES LTD,TIKRF,325414,137069
BELLUS HEALTH INC,BLU,325412,137090
CHARLES RIVER LABS INTL INC,CRL,54171,137131
HSBC BANK CDA,HSB.PC,522110,137135
HSBC BANK CDA,HSB.PC,522110,137135
ISHARES MSCI TIWAN CAPED ETF,EWT,525990,137171
MVC CAPITAL INC,MVC,523999,137230
MVC CAPITAL INC,MVC,523999,137230
MARVELL TECHNOLOGY GROUP LTD,MRVL,334413,137310
BERKSHIRE HILLS BANCORP INC,BHLB,522110,137351
BERKSHIRE HILLS BANCORP INC,BHLB,522110,137351
MOBIO TECHNOLOGIES INC,MBIOF,519130,137356
AMERICAN BANK INC/PA,AMBK,522110,137370
AMERICAN BANK INC/PA,AMBK,522110,137370
CAPSTONE TURBINE CORP,CPST,333611,137373
EXFO INC,EXFO,334515,137377
DELTA APPAREL INC,DLA,315,137432
MOBILE TELESYSTEMS PJSC,MBT,517312,137433
NETEASE INC,NTES,519130,137435
ZIVO BIOSCIENCE INC,ZIVO,325412,137441
ENTEGRIS INC,ENTG,333242,137573
AXCELIS TECHNOLOGIES INC,ACLS,333242,137602
MAXAR TECHNOLOGIES INC,MAXR,334220,137609
SOHU COM LTD,SOHU,519130,137611
TURKCELL ILETISIM HIZMET,TKC,517312,137612
CASSAVA SCIENCES INC,SAVA,325412,137642
ISHARES MSCI BRAZIL ETF,EWZ,525990,137680
CALYX VENTURES INC,CLYXF,523999,137720
SMTC CORP,SMTX,334412,137874
ENTRAVISION COMMUNICATIONS,EVC,515120,137943
GRUPO FINANCIERO GALICIA SA,GGAL,522110,137944
GRUPO FINANCIERO GALICIA SA,GGAL,522110,137944
WALLBRIDGE MINING CO LTD,WLBMF,212,138020
ARENA PHARMACEUTICALS INC,ARNA,325414,138122
ILLUMINA INC,ILMN,334516,138205
ISHARES S&P MID-CAP 400 GRTH,IJK,525910,138241
ISHARES RUSSELL 2000 VALUE,IWN,525910,138242
ISHARES RUSSELL 2000 GROWTH,IWO,525910,138243
ISHARES CORE RUSSELL US VAL,IUSV,525910,138261
ISHARES CORE S&P U.S. GROWTH,IUSG,525910,138262
ISHARES S&P MID-CAP 400 VAL,IJJ,525910,138263
ISHARES EUROPE ETF,IEV,525910,138264
ISHARES S&P SMCP 600 VAL ETF,IJS,525910,138265
ISHARES S&P SM-CAP 600 GWTH,IJT,525910,138266
ISHARES MSCI EUROZONE ETF,EZU,525910,138267
CURIS INC,CRIS,325414,138341
LANTRONIX INC,LTRX,334210,138467
BRUKER CORP,BRKR,334516,138483
CERAGON NETWORKS LTD,CRNT,334220,138501
MIND CTI LTD,MNDO,511210,138521
BANKGUAM HOLDING CO,BKGMF,522110,138541
BANKGUAM HOLDING CO,BKGMF,522110,138541
P10 HOLDINGS INC,PIOE,525990,138601
MEDICINES CO (THE),MDCO,325412,138608
RTI SURGICAL HOLDINGS INC,RTIX,339113,138707
EQUINIX INC,EQIX,531120,138743
COMPUGEN LTD,CGEN,325414,138781
C-COM SATELLITE SYSTEMS INC,CYSNF,334220,138841
BELMOND LTD,BEL,721110,138861
PHOTON CONTROL INC,POCEF,334513,138922
O2MICRO INTERNATIONAL LTD,OIIM,334413,138961
PINNACLE FINL PARTNERS INC,PNFP,522110,139025
PINNACLE FINL PARTNERS INC,PNFP,522110,139025
SUNRISE REAL ESTATE GRP INC,SRRE,237210,139133
180 DEGREE CPTL CORP,TURN,523999,139201
180 DEGREE CPTL CORP,TURN,523999,139201
BELO SUN MINING CORP,VNNHF,212221,139227
MOODY'S CORP,MCO,561450,139665
MIDDLEFIELD BANC CORP,MBCN,522110,139705
MIDDLEFIELD BANC CORP,MBCN,522110,139705
TTM TECHNOLOGIES INC,TTMI,334412,139804
CWC ENERGY SERVICES CORP,CAWLF,213112,139986
DELCATH SYSTEMS INC,DCTH,339112,140023
VERMILLION INC,VRML,325413,140042
DURECT CORP,DRRX,325412,140044
GRUPO AEROPORTUARIO SURESTE,ASR,488119,140045
MEDIAGRIF INTERACTIVE TECH,MECVF,519130,140046
SPDR PORTFOLIO S&P 500 GRWTH,SPYG,525910,140072
INTEGER HOLDINGS CORP,ITGR,334510,140073
AXMIN INC,AXMIF,212221,140166
ASIAN TELEVISION NETWRK INTL,AITVF,515120,140167
KUUHUBB INC,BCDMF,511210,140170
VERSUS SYSTEMS INC,VRSSF,511210,140172
CYMAT TECHNOLOGIES LTD,CYMHF,3313,140182
CURRENT WATER TECHGS INC,ENPRF,221310,140185
GALANTAS GOLD CORP,GALKF,212221,140187
FORSYS METALS CORP,FOSYF,212291,140191
HORNBY BAY MINERAL EXPL INC,HBEXF,212,140202
MILLROCK RESOURCES INC,MLRKF,2122,140207
NORTHFIELD CAPITAL CORP,NFD.A,523999,140222
COBALT BLOCKCHAIN INC,COBCF,212,140226
BHANG INC -OLD,GOLDF.1,212,140227
ROMIOS GOLD RESOURCES INC,RMIOF,212,140233
THREED CAPITAL INC,BWSOF,523910,140364
CONQUEST RESOURCES LTD,CQRLF,212221,140367
ENVIRONMENTAL WASTE INTL,YEWTF,562211,140370
GUYANA GOLDFIELDS INC,GUYFF,212221,140372
MEGA URANIUM LTD,MGAFF,212,140387
PROBE METALS INC,PROBF,212221,140394
SPDR DJ GLOBAL DOW ETF,DGT,525910,140461
SPDR PRTF S&P 500 VALUE ETF,SPYV,525910,140481
SPDR S&P 600 SMALL CAP GR,SLYG,525910,140482
SPDR S&P 600 SMALL CAP VALUE,SLYV,525910,140483
SPDR NYSE TECHNOLOGY ETF,XNTK,525910,140502
TAPESTRY INC,TPR,316992,140541
SELECT BANCORP INC,SLCT,522110,140565
SELECT BANCORP INC,SLCT,522110,140565
CHEMBIO DIAGNOSTICS INC,CEMI,325413,140568
SPDR PRTF TOTAL STCK MKT ETF,SPTM,525910,140602
PARK LAWN CO LTD,PLWCF,523999,140631
RUSORO MINING LTD,RMLFF,212221,140669
CAMARICO INVESTMENT GRP LTD,PSCSF,2111,140720
CHINA PETROLEUM & CHEM CORP,SNP,447190,140756
CARNIVAL CORP/PLC (GBR),CUK,483112,140821
ISHARES S&P 100 ETF,OEF,525990,140857
NII HOLDINGS INC,NIHD,517312,140902
HYDROGENICS CORP,HYGS,335999,140910
VILLAGE BANK AND TRUST FINL,VBFC,522110,140938
VILLAGE BANK AND TRUST FINL,VBFC,522110,140938
LIGHTBRIDGE CORP,LTBR,325180,140982
TRINET GROUP INC,TNET,518210,140988
SEAFARER EXPLORATION CORP,SFRX,488330,141006
ELECTROVAYA INC,EFLVF,335911,141099
ASIAMET RESOURCES LTD,KMGLF,212,141137
IRSA PROPIEDADES COMERCIALES,IRCP,531120,141158
INSEEGO CORP,INSG,334210,141178
ARRAY BIOPHARMA INC,ARRY,325414,141197
TELEKOM AUSTRIA AG,TKAGY,517919,141239
HALMONT PROPERTIES CORP,HMT.,5311,141257
EXACT SCIENCES CORP,EXAS,541714,141277
MOSYS INC,MOSY,334413,141278
ANALYTIXINSIGHT INC,ATIXF,511210,141308
LICO ENERGY METALS INC,WCTXF,212,141309
LANESBOROUGH REIT,LRTEF,531120,141310
DIAGNOS INC,DGNOF,511210,141337
RESOURCES CONNECTION INC,RECN,541211,141359
NUSTAR ENERGY LP,NS,324110,141363
ALIGN TECHNOLOGY INC,ALGN,339114,141384
GARMIN LTD,GRMN,334511,141459
SEATTLE GENETICS INC,SGEN,325414,141460
HARVARD BIOSCIENCE INC,HBIO,334516,141469
DYNAVAX TECHNOLOGIES CORP,DVAX,325414,141496
HARTE GOLD CORP,HRTFF,212221,141498
ISHARES GLOBAL 100 ETF,IOO,525910,141516
RENOWORKS SOFTWARE INC,RW.,511210,141537
PLANET HEALTH CORP,POHEF,999990,141562
DYNACERT INC,DYFSF,335311,141662
KILLAM APARTMENT REIT,KMMPF,531110,141663
PACIFIC FINANCIAL CORP,PFLC,522110,141667
PACIFIC FINANCIAL CORP,PFLC,522110,141667
STAGEZERO LIFE SCIENCES LTD,GNWSF,325413,141781
ACADIA PHARMACEUTICALS INC,ACAD,325414,141846
HAMMOND POWER SOLUTIONS INC,HMDPF,335311,141881
VERIFYME INC,VRME,325998,141887
GLOBAL PAYMENTS INC,GPN,518210,141913
CENTERSTATE BANK CORP,CSFL,522110,142088
CENTERSTATE BANK CORP,CSFL,522110,142088
PUMA EXPLORATION INC,PUXPF,212221,142090
BOWLIN TRAVEL CENTERS INC,BWTL,447110,142129
ATAC RESOURCES LTD,ATADF,212221,142150
ISHARES COHEN & STEERS REIT,ICF,525910,142188
CORE GOLD INC,CGLDF,212,142212
HUDSON RESOURCES INC,HUDRF,212,142229
MAGELLAN MIDSTREAM PRTNRS LP,MMP,486910,142230
AMERICA MOVIL SA DE CV,AMX,517312,142248
OIL STATES INTL INC,OIS,333132,142260
ISHARES NASDAQ BIOTECH ETF,IBB,525910,142281
NORTHERN OIL & GAS INC,NOG,211120,142337
TRANSATLANTIC PETROLEUM LTD,TAT,211120,142391
BIRCHCLIFF ENERGY LTD,BIREF,2111,142443
PEABODY ENERGY CORP,BTU,212111,142460
ISHARES CORE S&P/TSX CAPPED,IRSHF,525910,142467
MAXTECH VENTURES INC,6998B,212,142501
NOBLE IRON INC,TXDSF,511210,142539
CNOOC LTD,CEO,211120,142540
MARINE PRODUCTS CORP,MPX,336612,142546
PLATINUM GROUP METALS LTD,PLG,212,142606
ISHARES S&P/TSX COMPLTN IDX,ISPTF,525910,142648
ISHARES TRST EXP TEC SEC ETF,IGM,525910,142789
SYNAPTICS INC,SYNA,334413,142814
ISHARES S&P/TSX CAP ENERGY,IUNSF,525910,142830
ISHARES S&P/TSX CAP IT ETF,XIT.,525910,142831
AZARGA METALS CORP,EUUNF,212111,142885
MANDALAY RESOURCES CORP,MNDJF,212,142932
NUVEEN NJ QUAL MUN INCM FD,NXJ,525990,142935
ISHARES S&P/TSX GLOBAL GOLD,IUTCF,525910,142948
ISHARES S&P/TSX CAP FINS IDX,ITSXF,525910,142949
MONDELEZ INTERNATIONAL INC,MDLZ,311821,142953
OMNICELL INC,OMCL,541512,142956
INTERLAPSE TECHNLGS CRP,INLAF,212,143055
SHORE BANCSHARES INC,SHBI,522110,143153
SHORE BANCSHARES INC,SHBI,522110,143153
ALLIANCE MEDIA HOLDINGS INC,ADTR,423920,143217
SAVARIA CORP,SISXF,3339,143282
CHINA GOLD INTL RSRCS CP LTD,JINFF,212221,143297
EAST ASIA MINERALS CORP,EAIAF,212,143299
PRUDENTIAL FINANCIAL INC,PRU,524113,143356
PRUDENTIAL FINANCIAL INC,PRU,524113,143356
ACCENTURE PLC,ACN,541611,143357
SPDR DOW JONES REIT ETF,RWR,525910,143381
JUST ENERGY GROUP INC,JE,424720,143403
WRIGHT MEDICAL GROUP NV,WMGI,339113,143421
RETRACTABLE TECHNOLOGIES INC,RVP,339112,143526
SOLIUM CAPITAL INC,SIUMF,519130,143609
WILLIAMS INDUSTRIAL SE G INC,WLMS,237,143710
QUIZAM MEDIA CORP,QQQFF,611420,143712
BOREALIS EXPLORATION LTD,BOREF,334416,143748
NEOVASC INC,NVCN,339112,143770
REFLECT SCIENTIFIC INC,RSCF,339113,143788
ISHARES CORE SP500 IDX (CAD),ISSXF,,143832
VANGUARD TOTAL STOCK MKT ETF,VTI,525910,143851
FENNEC PHARMACEUTICALS INC,FENC,325414,143909
AXON ENTERPRISE INC,AAXN,332994,143912
ALLIANCE DATA SYSTEMS CORP,ADS,518210,143974
H2O INNOVATION INC,HEOFF,333318,143979
WILLIS TOWERS WATSON PLC,WLTW,524210,144009
WILLIS TOWERS WATSON PLC,WLTW,524210,144009
CUDA OIL AND GAS INC,JNEXF,2111,144032
ROCKWELL COLLINS,COL,336413,144066
RIFCO INC,RRFFF,522220,144084
CARIBBEAN UTILITIES CO LTD,CUPUF,221112,144096
ENXNET INC,EXNT,211130,144101
MVB FINANCIAL CORP,MVBF,522110,144122
MVB FINANCIAL CORP,MVBF,522110,144122
ASANKO GOLD INC,AKG,212221,144183
PIMCO CA MUNICIPAL INCOME FD,PCQ,525990,144217
PIMCO MUNICIPAL INCOME FD,PMF,525990,144218
PIMCO NY MUNICIPAL INCOME FD,PNF,525990,144219
NEPTUNE WELLNESS SOLUTION IN,NEPT,325414,144382
CROSS COUNTRY HEALTHCARE INC,CCRN,561320,144396
BUNGE LTD,BG,311211,144435
NATUS MEDICAL INC,NTUS,334510,144436
PDF SOLUTIONS INC,PDFS,333242,144437
CHEMTRADE LOGISTICS INCM FD,CGIFF,325180,144475
UBS GROUP AG,UBS,523920,144496
ISHARES EXPND TCH-SFTR STR,IGV,525910,144516
ISHARES PHLX SEMICONDCTR ETF,SOXX,525910,144517
ISHARES N AMERN TECH-M NTWKG,IGN,525910,144518
AMN HEALTHCARE SERVICES INC,AMN,561311,144520
HDFC BANK LTD,HDB,522110,144535
HDFC BANK LTD,HDB,522110,144535
ISHARES RUSSELL MDCP VAL ETF,IWS,525910,144536
ISHARES RUSSELL MID-CP GRWTH,IWP,525910,144537
ISHARES RUSSELL MID-CAP ETF,IWR,525910,144538
ZIMMER BIOMET HOLDINGS INC,ZBH,339113,144559
BALTIMORE GAS & ELECTRIC CO,CEG1,2211,144580
BLACKROCK CA MUN INCOME FUND,BFZ,525990,144620
BLACKROCK MUN INCOME FUND,BFK,525990,144621
BLACKROCK MUN INCOME INV TR,BBF,525990,144622
BLACKROCK NY MUN INCOME FUND,BNY,525990,144624
ASBURY AUTOMOTIVE GROUP INC,ABG,441110,144640
BLACK HILLS POWER INC,BKH1,2211,144646
GRANITE CITY FOOD & BREWERY,GCFB,722511,144727
DUKE ENERGY PROGRESS INC,PGN2,2211,144848
NORTHWEST BIOTHERAPEUTICS,NWBO,325412,144887
ISHARES CORE MSCI EAFE IMI,EFA,525910,144947
XPO LOGISTICS INC,XPO,541614,144998
COMMERCE RESOURCES CORP,CMRZD,212299,145022
GLADSTONE CAPITAL CORP,GLAD,523910,145024
GLADSTONE CAPITAL CORP,GLAD,523910,145024
BIG 5 SPORTING GOODS CORP,BGFV,451110,145041
ANTHEM INC,ANTM,524114,145046
ANTHEM INC,ANTM,524114,145046
GAMESTOP CORP,GME,443142,145049
DIGIRAD CORP,DRAD,621512,145080
TSO3 INC,TSTIF,334517,145108
PARTNERS VALUE SPLIT CORP,PVS.PR.B,525910,145162
ISHARES MSCI EAFE ETF CAD-HD,IUNTF,525,145230
CLECO POWER LLC,CNL1,2211,145268
IDAHO POWER CO,IDA1,2211,145269
NEVADA POWER CO,SRP2,2211,145270
NORTHERN STATES POWER CO /MN,XEL2,221,145273
WEIGHT WATCHERS INTL INC,WW,812191,145308
PECO ENERGY CO,EXC1,2211,145347
PPL ELECTRIC UTILITIES CORP,PPL2,2211,145348
CENTERPOINT ENERGY RES CORP,CNP3,221210,145350
CHINA RECYCLING ENERGY CORP,CREG,335999,145407
GLOBAL DIGITAL SOLUTIONS INC,GDSI,336992,145409
NUVEEN MUN CREDIT INCM FD,NZF,525990,145414
CENTENE CORP,CNC,524114,145552
CENTENE CORP,CNC,524114,145552
RESVERLOGIX CORP,RVXCF,325412,145577
PRINCIPAL FINANCIAL GRP INC,PFG,523920,145701
PRINCIPAL FINANCIAL GRP INC,PFG,523920,145701
ISHARES MSCI PACIFIC EX-JPN,EPP,525910,145786
ISHARES N AMERN NAT RES ETF,IGE,525910,145787
ISHARES JPX-NIKKEI 400 ETF,JPXN,525910,145788
ISHARES LATIN AMERICA 40 ETF,ILF,525910,145790
CRESCENT POINT ENERGY CORP,CPG,211120,145812
ADVANCE AUTO PARTS INC,AAP,441310,145977
ACUITY BRANDS INC,AYI,335122,146017
ISHARES GLOBAL COMM SRVS ETF,IXP,525910,146073
ISHARES GLOBAL TECH ETF,IXN,525910,146077
ISHARES GLOBAL HEALTHCARE,IXJ,525910,146078
ISHARES GLOBAL FINANCIALS,IXG,525910,146079
ISHARES GLOBAL ENERGY ETF,IXC,525910,146080
NUVEEN REAL ESTATE INCOME FD,JRS,525990,146081
LIQUIDMETAL TECHNOLOGIES,LQMT,331492,146117
PIEDMONT OFFICE REALTY TRUST,PDM,531120,146140
PIEDMONT OFFICE REALTY TRUST,PDM,531120,146140
MANTECH INTL CORP,MANT,541512,146171
DISH DBS CORP,DISH1,517410,146206
EL PASO NATURAL GAS CO,EP1,486210,146212
BLACKROCK CORE BOND TRUST,BHK,525990,146217
ALUMINUM CORP CHINA LTD,ACH,331313,146352
CENTRAL MAINE POWER CO,EAS3,2211,146411
